Timestamp,/RealOutputs/ToF/Distance,/RealOutputs/ToF/Distance/0,/RealOutputs/ToF/Distance/1,/RealOutputs/ToF/Distance/length,/RealOutputs/ToF/FPGA,/RealOutputs/ToF/NoData,/RealOutputs/ToF/NT_Delta,/RealOutputs/ToF/NT_Time,/RealOutputs/ToF/Timestamps,/RealOutputs/ToF/Timestamps/0,/RealOutputs/ToF/Timestamps/1,/RealOutputs/ToF/Timestamps/2,/RealOutputs/ToF/Timestamps/length,/RealOutputs/Drive/LeftPositionMeters,/RealOutputs/Drive/LeftVelocityMetersPerSec,/RealOutputs/Drive/RightPositionMeters,/RealOutputs/Drive/RightVelocityMetersPerSec,/RealOutputs/DigitalIO/Falling,/RealOutputs/DigitalIO/PeriodicValue
74.345855,[887; 0],887,0,2,74.346115,null,0.043174,74.302941,[3157.602294921875; 3157.602294921875; 3157.626953125],3157.602295,3157.602295,3157.626953,3,14.50972462,3.87E-08,14.60322762,-7.74E-08,67.520683,TRUE
74.445839,[890; 0],890,0,2,74.446118,null,0.022516,74.423602,[3157.724365234375; 3157.724365234375; 3157.74755859375],3157.724365,3157.724365,3157.747559,3,14.50972462,3.87E-08,14.60322762,-7.74E-08,67.520683,TRUE
74.545842,[879; 0],879,0,2,74.546213,null,0.02515,74.521063,[3157.8203125; 3157.8203125; 3157.84521484375],3157.820313,3157.820313,3157.845215,3,14.50972462,3.87E-08,14.60322762,-7.74E-08,67.520683,TRUE
74.645883,[876; 0],876,0,2,74.646161,null,0.027626,74.618535,[3157.917724609375; 3157.917724609375; 3157.942626953125],3157.917725,3157.917725,3157.942627,3,14.50972462,3.87E-08,14.60322762,-7.74E-08,67.520683,TRUE
74.74583,[876; 0],876,0,2,74.746145,null,0.030159,74.715986,[3158.015380859375; 3158.015380859375; 3158.0400390625],3158.015381,3158.015381,3158.040039,3,14.50972462,3.87E-08,14.60322762,-7.74E-08,67.520683,TRUE
74.84587,[888; 0],888,0,2,74.84613,null,0.034247,74.811883,[3158.11279296875; 3158.11279296875; 3158.135986328125],3158.112793,3158.112793,3158.135986,3,14.50972462,3.87E-08,14.60322762,-7.74E-08,67.520683,TRUE
74.945836,[884; 0],884,0,2,74.94617,null,0.036819,74.909351,[3158.208740234375; 3158.208740234375; 3158.2333984375],3158.20874,3158.20874,3158.233398,3,14.50972462,3.87E-08,14.60322762,-7.74E-08,67.520683,TRUE
75.045839,[890; 0],890,0,2,75.046154,null,0.039338,75.006816,[3158.30615234375; 3158.30615234375; 3158.330810546875],3158.306152,3158.306152,3158.330811,3,14.50972462,3.87E-08,14.60322762,-7.74E-08,67.520683,TRUE
75.145842,[883; 0],883,0,2,75.146269,null,0.04198,75.104289,[3158.403564453125; 3158.403564453125; 3158.42822265625],3158.403564,3158.403564,3158.428223,3,14.50972462,3.87E-08,14.60322762,-7.74E-08,67.520683,TRUE
75.245827,[886; 0],886,0,2,75.246272,null,0.021349,75.224923,[3158.524169921875; 3158.524169921875; 3158.549072265625],3158.52417,3158.52417,3158.549072,3,14.50972462,3.87E-08,14.60322762,-7.74E-08,67.520683,TRUE
75.345848,[886; 0],886,0,2,75.346201,null,0.023826,75.322375,[3158.62158203125; 3158.62158203125; 3158.646484375],3158.621582,3158.621582,3158.646484,3,14.50972462,3.87E-08,14.60322762,-7.74E-08,67.520683,TRUE
75.445833,[890; 0],890,0,2,75.446074,null,0.026222,75.419852,[3158.71923828125; 3158.71923828125; 3158.743896484375],3158.719238,3158.719238,3158.743896,3,14.50972462,3.87E-08,14.60322762,-7.74E-08,67.520683,TRUE
